ProductName,MeanValue
Card Birthday Cowboy,14.957923076923079
Card Cat And Tree,10.043769230769232
Card Christmas Village,8.858846153846153
Card Circus Parade,11.17046153846154
Card Dog And Ball,8.725538461538461
Card Dolly Girl,13.448
Card Gingham Rose,15.357692307692306
Card Holder Gingham Heart,3.3335384615384616
Card Holder Love Bird Large,0.5384615384615384
Card Holder Love Bird Small,1.1728461538461539
Card I Love London,16.37292307692308
Card Motorbike Santa,8.587384615384616
Card Party Games,10.303461538461537
Card Psychedelic Apples,10.087076923076921
Card Suki Birthday,9.49823076923077
Card Wedding Day,10.02476923076923
Cardholder Gingham Christmas Tree,3.3866923076923077
Cardholder Gingham Star,2.4599230769230767
Cardholder Holly Wreath Metal,2.6752307692307693
Carnival Bracelet,0.88
Carousel Design Washbag,1.682307692307692
Carousel Ponies Baby Bib,0.547
Carrot Charlie+Lola Coaster Set,3.404923076923076
Cartoon Pencil Sharpeners,51.12707692307693
Cast Iron Hook Garden Fork,17.261615384615386
Cast Iron Hook Garden Trowel,8.635769230769231
Cat Bowl Vintage Cream,4.0409999999999995
Cat With Sunglasses Blank Card,0.38461538461538464
Cd Wall Tidy Blue Office,5.3076923076923075
Cd Wall Tidy Red Flowers,10.653846153846153
Ceramic Birdhouse Crested Tit Small,0.8022307692307693
Ceramic Bowl With Love Heart Design,6.134461538461538
Ceramic Bowl With Strawberry Design,4.102692307692308
Ceramic Cake Bowl + Hanging Cakes,4.684692307692308
Ceramic Cake Design Spotted Mug,6.7763846153846155
Ceramic Cake Design Spotted Plate,6.728692307692309
Ceramic Cake Stand + Hanging Cakes,3.3790769230769224
Ceramic Cherry Cake Money Bank,7.473615384615385
Ceramic Heart Fairy Cake Money Bank,6.333692307692308
Ceramic Love Heart Money Bank,9.480538461538462
Ceramic Pirate Chest Money Bank,6.232384615384614
Ceramic Plate Strawberry Design,9.728846153846154
Ceramic Strawberry Cake Money Bank,10.107000000000001
Ceramic Strawberry Design Mug,8.483846153846155
Ceramic Strawberry Money Box,7.153384615384615
Ceramic Strawberry Trinket Tray,2.186230769230769
Chalkboard Kitchen Organiser,0.24784615384615385
Chambre Hook,1.7423076923076921
Champagne Tray Blank Card,0.6153846153846154
Charlie & Lola Wastepaper Bin Blue,8.40146153846154
Charlie & Lola Wastepaper Bin Flora,12.355538461538462
Charlie + Lola Biscuits Tins,1.4666153846153849
Charlie + Lola Red Hot Water Bottle,2.872153846153846
Charlie And Lola Charlotte Bag,0.6972307692307692
Charlie And Lola Figures Tins,3.634076923076923
Charlie And Lola Table Tins,1.9893846153846155
Charlie Lola Blue Hot Water Bottle,1.8664615384615386
Charlie+Lola My Room Door Sign,3.889153846153846
Charlie+Lola Pink Hot Water Bottle,2.586153846153846
Charlie+Lola Red Hot Water Bottle,2.0749999999999997
"Charlie+Lola""Extremely Busy"" Sign",5.956615384615385
Charlotte Bag Apples Design,9.506846153846153
Charlotte Bag Dolly Girl Design,12.644307692307693
Charlotte Bag Pink Polkadot,12.863000000000001
Charlotte Bag Suki Design,21.31930769230769
Charlotte Bag Vintage Alphabet,8.515153846153845
Cherry Blossom Canvas Art Picture,1.6923076923076923
Cherry Blossom Decorative Flask,2.9029999999999996
Cherry Blossom Luggage Tag,1.8432307692307695
Cherry Blossom Passport Cover,2.7492307692307687
Cherry Blossom Purse,0.36538461538461536
Cherry Blossom Table Clock,0.3076923076923077
Cherry Crochet Food Cover,2.5179230769230765
Cherub Heart Decoration Gold,5.181692307692308
Cherub Heart Decoration Silver,7.487384615384617
Chest 7 Drawer Ma Campagne,1.1730769230769231
Chest Natural Wood 20 Drawers,1.3461538461538463
Chest Of Drawers Gingham Heart,1.7164615384615385
Chick Grey Hot Water Bottle,3.6316923076923073
Children's Apron Dolly Girl,7.159230769230769
Children's Circus Parade Mug,8.971153846153847
Children's Spaceboy Mug,8.038692307692308
Childrens Apron Apples Design,6.601461538461539
Childrens Apron Spaceboy Design,6.900538461538461
Childrens Cutlery Circus Parade,4.268076923076924
Childrens Cutlery Dolly Girl,3.5881538461538462
Childrens Cutlery Polkadot Blue,9.589307692307694
Childrens Cutlery Polkadot Green,8.824538461538461
Childrens Cutlery Polkadot Pink,9.455307692307693
Childrens Cutlery Retrospot Red,10.041692307692308
Childrens Cutlery Spaceboy,3.894076923076923
Childrens Dolly Girl Mug,7.011538461538462
Childrens Garden Gloves Blue,3.7729230769230773
Childrens Garden Gloves Pink,2.9513846153846157
Childrens Toy Cooking Utensil Set,2.1731538461538458
Childs Breakfast Set Circus Parade,2.9925384615384614
Childs Breakfast Set Dolly Girl,3.623076923076923
Childs Breakfast Set Spaceboy,3.2099230769230767
Childs Garden Brush Blue,2.027230769230769
Childs Garden Brush Pink,2.745076923076923
Childs Garden Fork Blue,6.452846153846154
Childs Garden Fork Pink,6.492076923076923
Childs Garden Rake Blue,2.9781538461538455
Childs Garden Rake Pink,3.400692307692308
Childs Garden Spade Blue,3.0795384615384616
Childs Garden Spade Pink,2.967230769230769
Childs Garden Trowel Blue,2.5301538461538464
Childs Garden Trowel Pink,2.161153846153846
Chilli Lights,13.969307692307694
Chinese Dragon Paper Lanterns,42.02015384615385
Choc Truffle Gold Trinket Pot,5.765153846153846
Chocolate 1 Wick Morris Box Candle,5.127230769230769
Chocolate 3 Wick Morris Box Candle,3.323846153846154
Chocolate Box Ribbons,5.495230769230769
Chocolate Calculator,5.088461538461539
Chocolate Hot Water Bottle,6.059461538461538
Chocolate This Way Metal Sign,8.010923076923078
Christmas Card Screen Print,11.461923076923076
Christmas Card Singing Angel,7.230769230769231
Christmas Card Stack Of Presents,9.359
Christmas Craft Heart Stocking,2.3076923076923075
Christmas Craft Little Friends,8.250307692307693
Christmas Craft Tree Top Angel,3.9719999999999995
Christmas Craft White Fairy,5.638000000000001
Christmas Decoupage Candle,5.313153846153846
Christmas Garland Stars Trees,1.7803846153846155
Christmas Gingham Star,9.061076923076923
Christmas Gingham Tree,12.311615384615383
Christmas Hanging Snowflake,2.916769230769231
Christmas Hanging Star With Bell,11.748923076923075
Christmas Hanging Tree With Bell,8.357923076923075
Christmas Lights 10 Reindeer,4.004769230769231
Christmas Lights 10 Santas,2.3586923076923076
Christmas Lights 10 Vintage Baubles,3.5359230769230767
Christmas Metal Postcard With Bells,11.559692307692309
Christmas Metal Tags Assorted,16.27430769230769
Christmas Musical Zinc Star,6.437923076923076
Christmas Musical Zinc Tree,4.806692307692308
Christmas Pudding Trinket Pot,11.723384615384616
Christmas Retrospot Angel Wood,8.422307692307692
Christmas Retrospot Star Wood,5.982538461538462
Christmas Retrospot Tree Wood,7.121538461538463
Christmas Star Wish List Chalkboard,6.652461538461538
Christmas Table Silver Candle Spike,8.525615384615385
Christmas Toilet Roll,10.238846153846156
Christmas Tree Decoration With Bell,5.407384615384615
Christmas Tree Hanging Gold,5.037230769230769
Christmas Tree Hanging Silver,4.137846153846153
Christmas Tree Heart Decoration,9.169076923076924
Christmas Tree Painted Zinc,29.88653846153846
Christmas Tree Star Decoration,7.247538461538462
Christmas Tree T-Light Holder,1.5513076923076925
Chrysanthemum Journal,2.5249230769230766
Chrysanthemum Notebook,1.8888461538461538
Chrysanthemum Pocket Book,2.5127692307692304
Chrysanthemum Sketchbook,2.3024615384615386
Chunky Cracked Glaze Necklace Ivory,0.23076923076923078
Chunky Silver Necklace Pastel Flowe,0.9358461538461539
Cinammon & Orange Wreath,2.6243076923076925
Cinammon Set Of 9 T-Lights,5.4527692307692295
Cinderella Chandelier,6.492
Cinnamon Scented Votive Candle,30.23076923076923
Circus Parade Baby Gift Set,2.1843076923076925
Circus Parade Childrens Egg Cup,6.9603846153846165
Circus Parade Lunch Box,8.663384615384615
Citronella Candle Flowerpot,4.560769230769231
Citronella Candle Garden Pot,7.146615384615384
Citrus Garland Felt Flowers,1.1730769230769231
Clam Shell Large,0.2692307692307692
Clam Shell Small,4.392307692307692
Classic Bicycle Clips,2.332692307692308
Classic Cafe Sugar Dispenser,5.593307692307691
Classic Chrome Bicycle Bell,3.454230769230769
Classic Diamante Earrings Jet,1.2692307692307692
Classic Diamante Necklace Jet,0.19230769230769232
Classic French Style Basket Brown,3.5326923076923076
Classic French Style Basket Green,2.134076923076923
Classic French Style Basket Natural,3.4346153846153844
Classic Glass Cookie Jar,2.810923076923077
Classic Metal Birdcage Plant Holder,3.3521538461538465
Classic White Frame,1.3593076923076923
Classical Rose Candlestand,6.820538461538462
Classical Rose Small Vase,2.9936153846153846
Classical Rose Table Lamp,0.46153846153846156
Clear Acrylic Faceted Bangle,2.2884615384615383
Clear Crystal Star Phone Charm,2.769230769230769
Clear Drawer Knob Acrylic Edwardian,14.495999999999999
Clear Love Bird T-Light Holder,2.048769230769231
Clear Milkshake Glass,0.9615384615384616
Clear Stationery Box Set,1.2008461538461537
Clock Magnet Mum's Kitchen,3.620076923076923
Clothes Pegs Retrospot Pack 24,11.051230769230767
Cockle Shell Dish,4.154
Cocktail Swords 50 Pieces,5.177615384615384
Coffee Mug Apples Design,10.436384615384615
Coffee Mug Blue Paisley Design,10.629076923076923
Coffee Mug Cat + Bird Design,8.526692307692308
Coffee Mug Dog + Ball Design,7.235846153846153
Coffee Mug Pears Design,10.596384615384615
Coffee Mug Pink Paisley Design,16.39453846153846
Coffee Scent Pillar Candle,5.633153846153847
Colour Glass T-Light Holder Hanging,25.042230769230773
Coloured Glass Star T-Light Holder,19.046307692307693
Colourful Flower Fruit Bowl,0.8653846153846154
Colouring Pencils Brown Tube,12.33623076923077
Columbian Candle Rectangle,3.151846153846154
Columbian Candle Round,8.209846153846154
Columbian Cube Candle,6.834615384615384
Condiment Tray 4 Bowls And 4 Spoons,0.8461538461538461
Congratulations Bunting,1.0
Cook With Wine Metal Sign,13.622923076923078
Cooking Set Retrospot,1.2730769230769232
Copper And Brass Bag Charm,0.3076923076923077
Copper/Olive Green Flower Necklace,1.0640769230769231
Cordial Glass Jug,0.9572307692307693
Corona Mexican Tray,0.34815384615384615
Cosmetic Bag Vintage Rose Paisley,3.790153846153846
Cosy Hour Cigar Box Matches,6.536307692307692
Cosy Hour Giant Tube Matches,0.9423076923076923
Cosy Slipper Shoes Large Green,2.1603076923076925
Cosy Slipper Shoes Small Green,2.167923076923077
Cosy Slipper Shoes Small Red,0.978
Cote D'azure Necklace,0.34615384615384615
Cotton Apron Pantry Design,3.8386153846153848
Country Cottage Doorstop Green,0.07692307692307693
Cowboys And Indians Birthday Card,13.527692307692309
Cracked Glaze Earrings Brown,0.3076923076923077
Cracked Glaze Earrings Ivory,0.3076923076923077
Cracked Glaze Earrings Red,0.46153846153846156
Cracked Glaze Necklace Brown,0.15384615384615385
Cracked Glaze Necklace Ivory,0.5769230769230769
Cracked Glaze Necklace Red,0.5
Crazy Daisy Heart Decoration,2.626384615384616
Cream And Pink Flowers Pony,0.7307692307692307
Cream Bunny Easter Egg Basket,1.4230769230769231
Cream Climbing Hydranga Art Flower,1.5384615384615385
Cream Cupid Hearts Coat Hanger,7.0755384615384616
Cream Delphinium Artificial Flower,5.076923076923077
Cream Felt Easter Egg Basket,3.461692307692308
Cream Hanging Heart T-Light Holder,16.534384615384617
Cream Heart Card Holder,16.330384615384617
Cream Slice Flannel Chocolate Spot,3.691461538461539
Cream Slice Flannel Pink Spot,14.188307692307692
Cream Sweetheart Egg Holder,4.245384615384615
Cream Sweetheart Letter Rack,0.9798461538461538
Cream Sweetheart Magazine Rack,0.23076923076923078
Cream Sweetheart Mini Chest,3.383461538461539
Cream Sweetheart Shelf + Hooks,0.07692307692307693
Cream Sweetheart Trays,0.07692307692307693
Cream Sweetheart Wall Cabinet,0.19230769230769232
Cream Wall Planter Heart Shaped,2.4622307692307692
Crochet Bear Red/Blue Keyring,1.1282307692307691
Crochet Dog Keyring,1.0
Crochet Lilac/Red Bear Keyring,0.07692307692307693
Crochet Rose Des Clothes Hanger,0.19230769230769232
Crochet Rose Purse With Suede Back,2.6025384615384612
Crochet White Rabbit Keyring,2.6153846153846154
Crystal Czech Cross Phone Charm,0.8461538461538461
Crystal Diamante Expandable Ring,1.5897692307692308
Crystal Diamante Star Brooch,1.2243076923076923
Crystal Frog Phone Charm,3.274307692307692
Crystal Hoop Earring Floral Leaf,0.7051538461538461
Crystal Pair Heart Hair Slides,1.4538461538461538
Crystal Sea Horse Phone Charm,3.769230769230769
Crystal Stiletto Phone Charm,1.8205384615384617
Crystal Stud Earrings Assorted Col,17.72307692307692
Crystal Stud Earrings Clear Display,17.307692307692307
Cubic Mug Flock Blue On Brown,2.5923076923076924
Cubic Mug Flock Pink On Brown,3.8102307692307695
Cubic Mug Pink Polkadot,2.760076923076923
Cupboard 3 Drawer Ma Campagne,1.6726153846153846
Cupcake Lace Paper Set 6,12.154692307692308
Cupid Design Scented Candles,4.647615384615384
Cupid Scented Candle In Glass,0.38461538461538464
Curio Cabinet Linen And Lace,0.4538461538461539
Curious Images Gift Wrap Set,7.693461538461539
Curious Images Notebook Set,9.615384615384615
Curious Images Scrap Book Set,0.23076923076923078
Cushion Cover Pink Union Jack,2.3286153846153845
Cut Glass Hexagon T-Light Holder,21.585461538461537
Cut Glass T-Light Holder Octagon,7.8483846153846155
Cute Bird Ceature Screen,1.6923076923076923
Cute Cats Tape,16.337384615384615
Cute Rabbit Ceature Screen,0.8461538461538461
Dairy Maid Large Milk Jug,2.2985384615384614
Dairy Maid Pudding Bowl,0.19230769230769232
Dairy Maid Stripe Mug,17.48276923076923
Dairy Maid Toastrack,6.3149999999999995
Dairy Maid Traditional Teapot,1.847153846153846
Daisies Honeycomb Garland,5.720692307692308
Daisy Folkart Heart Decoration,3.2820769230769233
Daisy Garden Marker,10.407923076923076
Daisy Hair Band,3.4835384615384615
Daisy Hair Comb,1.4230769230769231
Daisy Journal,2.0604615384615386
Daisy Notebook,2.335153846153846
Daisy Sketchbook,2.6769230769230767
Danish Rose Bedside Cabinet,0.6538461538461539
Danish Rose Decorative Plate,11.840923076923076
Danish Rose Deluxe Coaster,18.441615384615385
Danish Rose Folding Chair,0.7038461538461539
Danish Rose Photo Frame,9.676923076923076
Danish Rose Round Sewing Box,6.4425384615384615
Danish Rose Trinket Trays,5.038461538461538
Danish Rose Umbrella Stand,0.15384615384615385
Dark Bird House Tree Decoration,5.691230769230769
Decoration Butterfly Magic Garden,3.7769230769230764
Decoration Pink Chick Magic Garden,4.3076923076923075
Decoration Sitting Bunny,11.875153846153847
Decoration White Chick Magic Garden,4.363615384615384
Decoration Wobbly Chicken,9.379692307692308
Decoration Wobbly Rabbit Metal,9.71723076923077
Decorative Cats Bathroom Bottle,4.5028461538461535
Decorative Flore Bathroom Bottle,3.2301538461538453
Decorative Hanging Shelving Unit,0.34615384615384615
Decorative Plant Pot With Frieze,2.5256153846153846
Decorative Rose Bathroom Bottle,5.116384615384616
Decorative Vintage Coffee Box,1.016923076923077
Decorative Wicker Heart Large,2.6802307692307696
Decorative Wicker Heart Medium,2.8358461538461532
Decorative Wicker Heart Small,5.641230769230769
Decoupage Greeting Card,7.405692307692307
Deluxe Sewing Kit,4.236
Denim Patch Purse Pink Butterfly,3.5976923076923075
Diamante Bow Brooch Black Colour,0.21538461538461537
Diamante Bow Brooch Green Colour,1.3973846153846152
Diamante Bow Brooch Red Colour,0.8717692307692307
Diamante Hair Grip Pack/2 Black Dia,1.333307692307692
Diamante Hair Grip Pack/2 Crystal,1.9839230769230767
Diamante Hair Grip Pack/2 Lt Rose,1.3076923076923077
Diamante Hair Grip Pack/2 Montana,1.3846153846153846
Diamante Hair Grip Pack/2 Peridot,1.5
Diamante Hair Grip Pack/2 Ruby,1.323076923076923
Diamante Heart Shaped Wall Mirror,2.6520769230769234
Diamante Necklace,0.23076923076923078
Diamante Necklace Black,0.19230769230769232
Diamante Necklace Green,0.3076923076923077
Diamante Necklace Purple,0.5
Diamante Ring Assorted In Box,20.23076923076923
Diamond Las Vegas Necklace 45cm,0.46153846153846156
Dinosaur Height Chart Sticker Set,3.859692307692308
Dinosaur Keyrings Assorted,33.47923076923077
Dinosaur Lunch Box With Cutlery,5.453923076923076
Dinosaur Party Bag + Sticker Set,6.4710769230769225
Dinosaurs Writing Set,3.2980769230769225
Disco Ball Christmas Decoration,44.86053846153846
Disco Ball Rotator Battery Operated,2.2143076923076923
Do Not Touch My Stuff Door Hanger,5.617076923076923
Doctor's Bag Soft Toy,2.2011538461538462
Dog Bowl Chasing Ball Design,16.573
Dog Bowl Vintage Cream,3.1663846153846156
Dog Toy With Pink Crochet Skirt,2.0477692307692306
Doggy Rubber,6.417307692307692
Doily Thank You Card,2.0636923076923077
Dolly Cabinet 2 Drawers,0.39853846153846156
Dolly Cabinet 3 Drawers,0.39192307692307693
Dolly Girl Baby Gift Set,2.2703076923076924
Dolly Girl Beaker,5.604461538461539
Dolly Girl Childrens Bowl,4.573384615384615
Dolly Girl Childrens Cup,4.815615384615384
Dolly Girl Childrens Egg Cup,6.413153846153847
Dolly Girl Lunch Box,13.702076923076923
Dolly Girl Mini Backpack,1.4071538461538462
Dolly Honeycomb Garland,12.51923076923077
Dolly Mixture Children's Umbrella,3.050846153846154
Dolphin Windmill,0.07692307692307693
Door Hanger Mum + Dads Room,3.1178461538461537
Doormat 3 Smiley Cats,6.539692307692308
Doormat Airmail,3.506846153846154
Doormat Black Flock,11.870000000000001
Doormat Christmas Village,2.993923076923077
Doormat English Rose,5.273384615384615
Doormat Fairy Cake,11.869615384615384
Doormat Fancy Font Home Sweet Home,6.465230769230768
Doormat Friendship,0.641
Doormat Hearts,6.092384615384615
Doormat Home Sweet Home Blue,5.281384615384615
Doormat I Love London,3.979307692307692
Doormat Keep Calm And Come In,5.797846153846153
Doormat Merry Christmas Red,2.8076923076923075
Doormat Multicolour Stripe,10.084692307692308
Doormat Neighbourhood Witch,2.702538461538462
Doormat New England,6.236769230769231
Doormat Peace On Earth Blue,9.217923076923077
Doormat Red Retrospot,5.981538461538461
Doormat Respectable House,3.977769230769231
Doormat Spotty Home Sweet Home,3.471769230769231
Doormat Topiary,4.953923076923076
Doormat Union Flag,6.320692307692307
Doormat Union Jack Guns And Roses,6.130307692307692
Doormat Vintage Leaf,2.9443076923076927
Doormat Welcome Puppies,7.0798461538461535
Doormat Welcome Sunrise,2.691923076923077
Doormat Welcome To Our Home,3.299076923076923
Doorstop Football Design,1.7923076923076924
Doorstop Racing Car Design,1.8204615384615381
Doorstop Retrospot Heart,4.647692307692308
Dotcomgiftshop Tea Towel,1.0
Doughnut Lip Gloss,22.32084615384616
Dove Decoration Painted Zinc,16.562846153846156
Dr Jam's Arouzer Stress Ball,0.15384615384615385
Dragons Blood Incense,10.047461538461537
Drawer Knob Ceramic Black,5.333923076923076
Drawer Knob Ceramic Ivory,6.31976923076923
Drawer Knob Ceramic Red,4.314230769230769
Drawer Knob Crackle Glaze Blue,3.6996923076923074
Drawer Knob Crackle Glaze Green,4.512846153846154
Drawer Knob Crackle Glaze Ivory,5.285923076923077
Drawer Knob Crackle Glaze Pink,4.089307692307693
Drawer Knob Vintage Glass Ball,4.0986153846153845
Drawer Knob Vintage Glass Hexagon,5.279153846153846
Drawer Knob Vintage Glass Star,5.625076923076922
Drop Diamante Earrings Black Diamon,0.8846153846153846
Drop Diamante Earrings Crystal,2.1538461538461537
Drop Diamante Earrings Green,1.3846153846153846
Drop Diamante Earrings Purple,1.5384615384615385
Drop Earrings W Flower & Leaf,0.5769230769230769
Dusty Pink Christmas Tree 30cm,0.07692307692307693
Dusty Pink Christmas Tree 60cm,0.34615384615384615
Easter Bunny Garland Of Flowers,1.8860000000000001
Easter Bunny Hanging Garland,0.9430769230769231
Easter Bunny With Basket On Back,1.9641538461538461
Easter Bunny Wreath,0.9333076923076923
Easter Craft 4 Chicks,7.493076923076923
Easter Craft Ivy Wreath With Chick,0.07692307692307693
Easter Decoration Egg Bunny,11.337846153846154
Easter Decoration Hanging Bunny,24.529538461538458
Easter Decoration Natural Chick,5.03476923076923
Easter Tin Bucket,2.879846153846154
Easter Tin Bunny Bouquet,9.646846153846154
Easter Tin Chicks In Garden,5.314461538461539
Easter Tin Chicks Pink Daisy,3.4913076923076924
Easter Tin Keepsake,7.288615384615385
Easter Tree Yellow Birds,1.0793846153846154
Eau De Nil Love Bird Candle,7.233384615384614
Eau De Nile Heart Shape Photo Frame,13.99146153846154
Eau De Nile Jewelled Photoframe,8.615384615384615
Eau De Nile Jewelled T-Light Holder,3.8846153846153846
Economy Holiday Purse,0.5063846153846154
Economy Luggage Tag,2.4693846153846155
Edwardian Drop Earrings Jet Black,0.9486923076923077
Edwardian Heart Photo Frame,2.1628461538461536
Edwardian Parasol Natural,7.269769230769231
Edwardian Parasol Pink,4.564615384615385
Edwardian Parasol Red,5.133846153846155
Edwardian Photo Frame,1.8050769230769228
Egg Cup Henrietta Hen Cream,3.7115384615384617
Egg Cup Henrietta Hen Pink,1.1869999999999998
Egg Cup Milkmaid Heidi,2.7268461538461537
Egg Cup Milkmaid Helga,1.4061538461538463
Egg Cup Milkmaid Ingrid,1.682846153846154
Egg Cup Natural Chicken,6.786153846153846
Egg Frying Pan Blue,1.2394615384615384
Egg Frying Pan Ivory,2.1813846153846153
Egg Frying Pan Mint,1.3533076923076923
Egg Frying Pan Pink,1.4230000000000003
Egg Frying Pan Red,2.2057692307692305
Eight Piece Creepy Crawlie Set,0.2692307692307692
Eight Piece Dinosaur Set,1.066846153846154
Eight Piece Snake Set,3.903769230769231
Elephant Birthday Card,12.520076923076921
Elephant Carnival Pouffe,1.1443076923076922
Elephant Clip W Suction Cup,1.2307692307692308
Elvis Wallhanging / Curtain,1.2563846153846152
Embossed Glass Tealight Holder,11.537692307692309
Embossed Heart Trinket Box,1.4787692307692308
Embroidered Ribbon Reel Claire,2.362692307692307
Embroidered Ribbon Reel Daisy,2.132230769230769
Embroidered Ribbon Reel Emily,1.4993076923076922
Embroidered Ribbon Reel Rachel,1.9937692307692312
Embroidered Ribbon Reel Rebecca,1.350153846153846
Embroidered Ribbon Reel Rosie,2.1466153846153846
Embroidered Ribbon Reel Ruby,1.4145384615384615
Embroidered Ribbon Reel Sally,1.8179230769230765
Embroidered Ribbon Reel Sophie,1.6252307692307693
Embroidered Ribbon Reel Susie,2.003615384615385
Emergency First Aid Tin,4.40576923076923
Empire Birthday Card,8.01253846153846
Empire Design Rosette,82.0576923076923
Empire Gift Wrap,30.93476923076923
Empire Tissue Box,9.563076923076922
Empire Union Jack Tv Dinner Tray,6.810846153846153
Enamel Blue Rim Biscuit Bin,0.9523846153846154
Enamel Blue Rim Coffee Container,3.902230769230769
Enamel Blue Rim Tea Container,0.20515384615384613
Enamel Bread Bin Cream,1.8731538461538462
Enamel Colander Cream,2.8208461538461544
Enamel Fire Bucket Cream,2.143
Enamel Flower Jug Cream,4.333615384615384
Enamel Measuring Jug Cream,3.3180000000000005
Enamel Pink Coffee Container,6.237153846153845
Enamel Pink Tea Container,2.8038461538461537
Enamel Wash Bowl Cream,3.379923076923077
Enamel Watering Can Cream,2.750923076923077
Enchanted Bird Coathanger 5 Hook,3.393384615384616
Enchanted Bird Plant Cage,2.151692307692308
English Rose Garden Secateurs,7.287846153846155
English Rose Hot Water Bottle,3.556
English Rose Metal Waste Bin,0.8461538461538461
English Rose Notebook A6 Size,2.839769230769231
English Rose Notebook A7 Size,9.245923076923075
English Rose Scented Hanging Flower,3.0602307692307686
English Rose Scented Hanging Heart,0.15384615384615385
English Rose Small Scented Flower,4.299384615384615
English Rose Spirit Level,7.5019230769230765
Envelope 50 Blossom Images,6.533076923076923
Envelope 50 Curious Images,1.5961538461538463
Envelope 50 Romantic Images,0.4076923076923077
Essential Balm 35g Tin In Envelope,113.63138461538462
Etched Glass Coaster,14.453000000000001
Etched Glass Star Tree Decoration,0.07692307692307693
Eucalyptus & Pinecone Wreath,3.396076923076923
Fairy Cake Birthday Candle Set,4.719384615384616
Fairy Cake Design Umbrella,3.3635384615384614
Fairy Cake Flannel Assorted Colour,93.15407692307691
Fairy Cake Notebook A5 Size,0.4545384615384615
Fairy Cakes Notebook A6 Size,8.623923076923077
Fairy Cakes Notebook A7 Size,10.223076923076924
Fairy Dreams Incense,12.068692307692308
Fairy Soap Soap Holder,1.8647692307692305
Fairy Tale Cottage Night Light,15.422461538461535
Family Album White Picture Frame,3.093461538461538
Family Photo Frame Cornice,3.322307692307693
Fan Black Frame,4.676923076923076
Fancy Font Birthday Card,15.894076923076925
Fancy Fonts Birthday Wrap,34.997615384615386
Fanny's Rest Stopmetal Sign,1.5042307692307693
Faux Fur Chocolate Throw,1.7059999999999997
Fawn And Mushroom Greeting Card,1.671769230769231
Fawn Blue Hot Water Bottle,7.197615384615384
Feather Pen Coal Black,14.633076923076922
Feather Pen Hot Pink,16.39730769230769
Feather Pen Light Pink,12.986153846153845
Felt Egg Cosy Blue Rabbit,4.000384615384616
Felt Egg Cosy Chicken,7.049846153846155
Felt Egg Cosy Ladybird,4.464153846153847
Felt Egg Cosy White Rabbit,4.08
Felt Farm Animal Chicken,1.7426923076923078
Felt Farm Animal Hen,5.4176153846153845
Felt Farm Animal Rabbit,7.6614615384615385
Felt Farm Animal Sheep,7.662923076923077
Felt Farm Animal White Bunny,11.05930769230769
Felt Toadstool Large,10.419461538461539
Felt Toadstool Small,7.740384615384617
Feltcraft 6 Flower Friends,11.256461538461538
Feltcraft Boy Jean-Paul Kit,2.3234615384615385
Feltcraft Butterfly Hearts,14.53376923076923
Feltcraft Christmas Fairy,8.305307692307691
Feltcraft Cushion Butterfly,7.525615384615384
Feltcraft Cushion Owl,7.125076923076923
Feltcraft Cushion Rabbit,9.636615384615384
Feltcraft Doll Emily,5.493923076923077
Feltcraft Doll Maria,2.137538461538462
Feltcraft Doll Molly,13.143615384615384
Feltcraft Doll Rosie,5.351846153846153
Feltcraft Girl Amelie Kit,2.808384615384616
Feltcraft Girl Nicole Kit,2.792615384615384
Feltcraft Hairband Pink And Blue,5.852615384615385
Feltcraft Hairband Pink And Purple,5.614923076923077
Feltcraft Hairband Red And Blue,5.51853846153846
Feltcraft Hairbands Pink And White,6.503615384615386
Feltcraft Princess Charlotte Doll,5.059230769230769
Feltcraft Princess Lola Doll,5.0903846153846155
Feltcraft Princess Olivia Doll,5.852076923076923
Feng Shui Pillar Candle,63.14515384615385
Filigree Diamante Chain,0.07692307692307693
Filigree Diamante Earrings,0.8461538461538461
Filigree Heart Bird White,8.486230769230769
Filigree Heart Butterfly White,8.998153846153844
Filigree Heart Daisy White,8.633615384615384
Filigris Heart With Butterfly,18.646076923076922
Fine Silver Necklace W Pastel Flowe,1.2307692307692308
Fine Wicker Heart,6.954384615384614
Fire Polished Glass Bracelet Black,0.38461538461538464
Fire Polished Glass Bracelet Green,1.5384615384615385
Fire Polished Glass Bracelet Montan,0.7692307692307693
Fire Polished Glass Bracelet Red,0.6153846153846154
Fire Polished Glass Neckl Bronze,0.07692307692307693
Fire Polished Glass Neckl Gold,0.07692307692307693
Fire Polished Glass Neckl Green,0.38461538461538464
First Aid Tin,6.942923076923076
First Class Holiday Purse,0.8269230769230769
First Class Luggage Tag,3.5004615384615385
First Class Passport Cover,2.0563846153846153
Five Cats Hanging Decoration,2.723538461538462
Five Heart Hanging Decoration,3.1927692307692306
Flag Of St George,1.3076923076923077
Flag Of St George Car Flag,2.076923076923077
Flag Of St George Chair,1.9615384615384615
Flames Sunglasses Pink Lenses,2.8461538461538463
Flamingo Lights,0.07692307692307693
Floor Cushion Elephant Carnival,1.487153846153846
Floor Lamp Shade Wood Base,1.7563846153846152
Floral Bathroom Set,1.0769230769230769
Floral Blue Monster,0.38461538461538464
Floral Folk Stationery Set,4.0407692307692304
Floral Pink Monster,1.5
Floral Soft Car Toy,1.194846153846154
Flower Blue Clock With Sucker,1.2735384615384613
